599616077178312976,-172,173,-920,74,0
599616077354768036,-225,194,-974,74,0
599616077531223112,-7,201,-1265,74,0
599616077707617168,157,-70,-996,74,0
599616077884072228,185,-72,-808,74,0
599616078060557832,316,196,-1073,75,0
599616078236982406,47,90,-1176,75,0
599616078413376436,-192,96,-820,75,0
599616078589892552,-75,131,-832,75,0
599616078766439192,-123,218,-991,75,0
599616078942894238,20,22,-1326,75,0
599616079119349314,-10,-11,-1014,76,0
599616079295895974,24,76,-858,76,0
599616079472290000,168,239,-1011,76,0
599616079648745060,-124,-77,-800,76,0
599616079825108588,-10,-64,-1012,76,0
599616080001502638,1,-148,-977,77,0
599616080177927206,106,-404,-1024,77,0
599616080354351764,262,-440,-871,77,0
599616080530776322,243,-522,-966,77,0
599616080707261900,229,-571,-839,77,0
599616080883625418,91,-544,-841,77,0
599616081059927920,85,-469,-860,78,0
599616081236291426,104,-446,-955,78,0
599616081412654948,107,-412,-932,78,0
599616081588987978,183,-317,-905,78,0
599616081765382002,185,-331,-872,78,0
599616081941745514,223,-352,-908,78,0
599616082118170092,230,-473,-908,79,0
599616082294625142,280,-382,-907,79,0
599616082471019198,230,-350,-911,79,0
599616082647413238,224,-302,-959,79,0
599616082823837806,215,-171,-789,79,0
599616083000231836,226,-207,-972,79,0
599616083176625876,277,-287,-947,81,0
599616083352928368,275,-297,-909,81,0
599616083529291874,300,-308,-906,81,0
599616083705685924,313,-305,-921,81,0
599616083882171512,254,-323,-940,81,0
599616084058626578,242,-301,-959,82,0
599616084235081654,200,-248,-929,82,0
599616084411506238,-36,-48,-1019,82,1
599616084587930796,-119,55,-1161,82,1
599616084764416374,-119,-31,-1047,82,1
599616084940901968,-64,66,-891,82,1
599616085117296014,700,-293,-2018,84,1
599616085293720582,167,55,-941,84,1
599616085470236688,301,183,-893,84,1
599616085646722272,-28,103,-1193,84,1
599616085823146846,-309,-74,-1019,84,1
599616085999571404,-64,23,-900,84,1
599616086175904414,-19,-62,-1014,85,1
599616086352328966,-29,-70,-1046,85,1
599616086528753524,-111,-96,-1040,85,1
599616086705208574,-39,-60,-941,85,1
599616086881724706,-57,-122,-999,85,1
599616087058179762,-126,-125,-1015,85,1
599616087234695894,-123,-168,-1026,85,1
599616087411181478,-90,-119,-1011,85,1
599616087587667072,-147,-103,-973,85,1
599616087764061118,-62,-28,-983,85,1
599616087940546706,361,11,-1015,85,1
599616088117001772,269,153,-828,85,1
599616088293456848,58,136,-959,85,1
599616088469942452,157,334,-1090,85,1
599616088646428046,-130,-34,-1165,85,1
599616088822822092,54,-14,-771,85,1
599616088999216132,-142,91,-830,85,1
599616089175671192,-293,130,-966,85,1
599616089352034720,302,-155,-1401,85,1
599616089528459298,105,-113,-717,85,1
599616089705005932,105,-71,-913,85,1
599616089881522034,-256,-30,-784,85,1
599616090058007618,-126,-89,-946,85,1
599616090234554268,-35,-210,-783,85,1
599616090411070370,-122,-638,-727,85,1
599616090587525426,230,-813,-547,85,1
599616090764224654,277,-1111,-601,85,1
599616090940954402,446,-1054,-636,85,1
599616091117653612,341,-950,-634,85,1
599616091294352832,106,-670,-433,85,1
599616091470991032,177,-636,-623,85,1
599616091647629216,208,-822,-1046,85,1
599616091824206344,-39,-813,-1012,85,1
599616092000661416,-40,130,-690,85,2
599616092177147020,-38,276,-916,85,2
599616092353663142,-23,125,-787,85,2
599616092530240274,-58,118,-835,85,2
599616092706817422,-113,167,-768,85,2
599616092883333550,2,-167,-976,85,2
599616093059849662,-324,-709,-884,87,2
599616093236365774,-406,-944,-956,87,2
599616093412881886,-438,-835,-1013,87,2
599616093589428526,-163,-197,-807,87,2
599616093765853080,-64,299,-762,87,3
599616093942277638,-80,75,-673,87,3
599616094118732688,-26,157,-796,91,3
599616094295248820,127,214,-854,91,3
599616094471673384,-227,70,-753,91,3
599616094648097942,-64,-767,-1000,91,3
599616094824522500,279,-1046,-885,91,3
599616095001099626,231,-943,-1296,91,3
599616095177676774,-12,-593,-588,91,3
599616095354223430,31,307,-407,91,3
599616095530709004,-75,475,-926,91,4
599616095707255654,45,175,-1172,91,4
599616095883802284,-38,163,-906,91,4
599616096060287858,-16,159,-760,92,4
599616096236803980,-26,-298,-958,92,4
599616096413289564,-105,-782,-769,92,4
599616096589775158,-436,-1022,-1011,92,4
599616096766230224,-252,-927,-963,92,4
599616096942624280,-57,-27,-537,92,4
599616097119018320,-130,191,-1152,92,5
599616097295534436,15,66,-877,92,5
599616097472050548,24,60,-834,92,5
599616097648627680,189,108,-725,92,5
599616097825174336,-129,40,-890,92,5
599616098001659910,42,-1033,-903,92,5
599616098178206560,369,-1049,-1019,92,5
599616098354692134,235,-948,-1195,92,5
599616098531177728,-51,-386,-654,92,5
599616098707693850,-50,406,-516,92,6
599616098884209962,-8,188,-626,92,6
599616099060695546,-12,80,-1011,92,6
599616099237120120,-129,192,-956,92,6
599616099413788794,229,141,-907,92,6
599616099590427004,-222,-323,-648,92,6
599616099766882056,-502,-894,-986,92,6
599616099943337132,-559,-1036,-1138,92,6
599616100119792208,-189,-552,-636,92,6
599616100296216792,88,114,-214,92,6
599616100472610822,242,315,-694,92,7
599616100649065882,60,180,-1271,92,7
599616100825734582,65,200,-956,92,7
599616101002372792,294,366,-630,93,7
599616101179041468,-125,-319,-951,93,7
599616101355679678,131,-864,-781,93,7
599616101532134730,187,-1049,-1143,93,7
599616101708559314,336,-873,-958,93,7
599616101884983872,-328,23,-641,93,7
599616102061438922,41,468,-982,93,8
599616102237955054,-71,154,-781,93,8
599616102414440638,-38,138,-774,93,8
599616102590895704,-17,202,-852,93,8
599616102767381308,129,103,-842,93,8
